0.4028020458273877, 0.5787016391055453, 0.8741629981523391, 0.7363070010884921, 0.3547260479988572, 0.06323863126090301, 0.013302239522249808, 0.0016399942035455247, -7.638420588187342e-06, -0.00041179247707147024, 5.738835908945738e-07
0.3930505554939091, 0.5733288242588209, 0.8671909850966351, 0.7349268468902402, 0.3591565946067836, 0.06578017735823401, 0.013696806663949448, 0.0016781526467579391, -8.044020745935468e-06, -0.00043035014841596964, -1.5791866844368958e-07
0.4000594853885579, 0.5774892189746047, 0.8752059849017675, 0.7357156810079601, 0.36001007547955827, 0.06637081950962888, 0.013657691489015453, 0.0016812503466881066, -7.940708421716974e-06, -0.0004298045479713402, -1.3599990849148877e-06
0.39959466669856725, 0.5805606220600941, 0.8664616280610581, 0.7386503816793893, 0.350679492207448, 0.061150898499960395, 0.012783438644683726, 0.0015768354317128473, -7.047849068526421e-06, -0.0003891570629564886, -6.688286646464412e-07
0.39791531925821866, 0.5832248734634852, 0.8666180859703952, 0.7388792534870655, 0.3535713148356776, 0.06349286020837676, 0.012783787105996583, 0.0015753151512430574, -7.068083557369101e-06, -0.000396903197918106, -1.3505304377845828e-07
0.4054160687079969, 0.5835497241629349, 0.8749031866750236, 0.7395040419217445, 0.3533729225192508, 0.06320647495744862, 0.012787311206476045, 0.0015756296423575552, -7.057142192288228e-06, -0.00039577490894184626, 4.653072885304596e-07
0.4033714213975161, 0.5785655383648787, 0.8722252600688093, 0.7384042899741899, 0.35245546788239634, 0.061646325337391145, 0.013086500602308763, 0.0016165530883280811, -7.418604287543265e-06, -0.00040098010518240245, 4.975388157195022e-07
0.40181302027081006, 0.5782320705265666, 0.8745482270911643, 0.7370409514438087, 0.35597413627293994, 0.06426584369992128, 0.013219370515153378, 0.0016251926986923495, -7.507448512145103e-06, -0.000411264369289623, 6.188089324885878e-07
0.3846492170397192, 0.5604632018001208, 0.8570174477457897, 0.7276134290925672, 0.35003409565447235, 0.05733338162410609, 0.015403813620641069, 0.0034533814406538933, 1.1421054512921332e-05, 7.916193265990814e-05, 2.2449001378717915e-05
0.34960219324198333, 0.5541659576881629, 0.8881970357066239, 0.7232496453025723, 0.4520324466434562, 0.13728733323270545, 0.020528340294101385, 0.002424646489170313, -1.659535447116846e-05, -0.0008827067877122733, 4.148604492714251e-06
0.38191520708582216, 0.5506855258590767, 0.8602271140435888, 0.7214756707594361, 0.3538091887956861, 0.05901550432946744, 0.01655231479741163, 0.00407113940469968, 1.874487713558132e-05, 0.00020403283073833895, -2.7667850535505288e-05
0.4100248248546903, 0.5770610585844305, 0.8561452379356637, 0.7432961529706351, 0.3209557832811517, 0.04390553156511746, 0.010413718667965026, 0.0016524939104146097, -2.0197691719164932e-06, -0.00014409098383819576, 6.550778305362688e-06
0.38157196447330743, 0.6000625045959261, 0.8970736740603162, 0.7459265522521081, 0.42050586845656895, 0.11914940881075166, 0.014432295906874034, 0.001758231200522653, -8.059328873885036e-06, -0.0005716093498054223, 3.6731288836510883e-06
0.38671763062460757, 0.5855598210221661, 0.8723153780852165, 0.7460553671079987, 0.3760483160534297, 0.0826509822606619, 0.013025229609846287, 0.0020323194855338847, -2.049274101980967e-06, -0.00024192543177263068, -1.0253585219345304e-05
0.4084050030237524, 0.5823593797060141, 0.8448426786825525, 0.7414515525626637, 0.3104538218687005, 0.03616211791185128, 0.009795499180050089, 0.0013298960514307406, -4.041958712297971e-06, -0.00021278807427214307, -2.588903351546242e-06
0.3982120581719316, 0.5631070462450084, 0.8495472702435815, 0.7316477164950179, 0.32123525373561823, 0.03937129128216113, 0.012712030028431746, 0.0026999095397601636, 5.23942891890323e-06, -8.753218463024352e-06, 1.4924279662851894e-05
0.3517324142568418, 0.5441108331016588, 0.8715779708541196, 0.7124165824064712, 0.4170087662419906, 0.10452883988523923, 0.022117413074628535, 0.004790542095901635, 2.214479609985802e-05, 8.223007143188751e-05, 4.4058899209753754e-05
0.3488610329435424, 0.5533137112713106, 0.8901153805330756, 0.7231674115646575, 0.45474717825412925, 0.13910012888044515, 0.020955021198873817, 0.0024605721576835353, -1.7399043295432717e-05, -0.000909158709010535, -3.0736087684564374e-06
