-0.7918257631518675, -0.28337038839253387, -0.7857536721346338, -1
-0.7945715877410745, -0.2841857534912377, -0.7849893987748408, -1
0.9996103719025361, 0.999190384123879, 0.9993973537475774, 1
0.5587427218109242, 0.28872594760486286, 0.741361629192966, -1
-0.20006932712082323, -0.0908003121932199, 0.20636882508246301, -1
0.7390183042336299, 0.5205180226321651, 0.6877084250545321, -1
0.8934213877565763, 0.7923942725131631, 0.8336048014566477, -1
0.0191629684956055, 0.0005866814229211939, 0.6362594398062594, -1
0.03107485025551626, 0.0007161777745851567, 0.4842980016424067, -1
0.30972904700829634, 0.17892441993599376, 0.2036241119350689, -1
0.24561032756964948, 0.07086695615753384, 0.5981187126998557, -1
0.4868185557311381, 0.3202165891811465, 0.5568165735820343, -1
-0.21588280911079147, -0.09012046235662134, -0.3157581434345308, -1
-0.6633495873032397, -0.2456762619703981, -0.6666254598803845, -1
-0.6664529982311851, -0.2468284008572906, -0.6649710712211151, -1
0.9996232660613247, 0.9991925533875892, 0.9994138947589263, 1
0.8239020434270351, 0.670558893082955, 0.8451623855788919, -1
0.03918241409749642, 0.0031493728766820643, 0.538801309508486, -1
-0.35595645008109533, -0.07566190666438416, -0.5264097557016313, -1
0.8169302753555012, 0.6877202790164304, 0.7801167885802237, -1
-0.795211175748255, -0.23554025782449384, -0.6877383951249596, -1
0.11025490478274387, 0.05830310166580788, 0.03556898491566701, -1
-0.4355091007980275, -0.11535532963405563, -0.5716664907714062, -1
0.032713451180142815, 0.00029407370308698517, 0.5549024453724223, -1
-0.4458489906280471, -0.1675337616760528, -0.5070012826411512, -1
-0.6837057642896273, -0.2512143010015276, -0.6868742485472098, -1
-0.6866692424161467, -0.252381841896537, -0.685144948314701, -1
0.9996308784388088, 0.999260261555395, 0.999448161874446, 1
0.8303037680932873, 0.6546082185646382, 0.7780841285487428, -1
-0.26202782687149084, -0.11211475633579572, -0.309183684958392, -1
0.35482351931995554, 0.15814015200821327, 0.5216996027222711, -1
-0.7889927487457645, -0.2823540863898773, -0.7851868498944177, -1
-0.7977267989846699, -0.28494946019426604, -0.7923315792237675, -1
-0.7991270925877032, -0.28536742928237807, -0.7906349303783737, -1
0.9995317853930239, 0.9990161160339217, 0.9992718272024587, 1
0.02922189369773017, 0.01073290835441568, 0.6859997817742571, -1
-0.7974842667786247, -0.2846440022304882, -0.7922602606951136, -1
